budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,Component1,Component2,Component3,Component4,Component5,cluster,Segment
60000000.0,Twentieth Century Fox Film Corporation,USA,Adam Shankman,Adventure,82571173.0,Cheaper by the Dozen 2,PG,2005-12-21,94,5.5,Steve Martin,46237,Sam Harper,2005,1.2728172378544875,-0.0802375552425782,3,fourth
45000000.0,Paramount Pictures,USA,John Singleton,Action,74494381.0,Four Brothers,R,2005-08-12,109,6.9,Mark Wahlberg,117043,David Elliot,2005,0.888164780187143,0.10813282381972329,3,fourth
50000000.0,Dimension Films,USA,Robert Rodriguez,Action,39177684.0,The Adventures of Sharkboy and Lavagirl 3-D,PG,2005-06-10,93,3.5,Cayden Boyd,22677,Robert Rodriguez,2005,0.5545356646843939,-0.41650390392624126,3,fourth
15000000.0,Warner Bros.,USA,Shane Black,Comedy,4243756.0,Kiss Kiss Bang Bang,R,2005-11-18,103,7.6,Robert Downey Jr.,188313,Brett Halliday,2005,-0.5384728765294088,-0.17245915943753698,0,first
3000000.0,Eden Rock Media,USA,Rob McKittrick,Comedy,16124543.0,Waiting...,R,2005-10-07,94,6.8,Ryan Reynolds,79505,Rob McKittrick,2005,-0.6233186570687915,0.20111332940679716,0,first
88000000.0,Dimension Films,USA,Terry Gilliam,Adventure,37916267.0,The Brothers Grimm,PG-13,2005-08-26,118,5.9,Matt Damon,103728,Ehren Kruger,2005,1.265037122657501,-1.1576602990015703,3,fourth
62000000.0,Paramount Pictures,USA,Karyn Kusama,Action,25857987.0,�on Flux,PG-13,2005-12-02,93,5.5,Charlize Theron,114477,Phil Hay,2005,0.6218972605545675,-0.8075605774397845,3,fourth
25000000.0,Alcon Entertainment,USA,Ken Kwapis,Comedy,39008741.0,The Sisterhood of the Traveling Pants,PG,2005-06-01,119,6.5,Amber Tamblyn,47742,Ann Brashares,2005,0.07496380894443594,0.05896230154987728,3,fourth
60000000.0,Columbia Pictures Corporation,USA,Lee Tamahori,Action,26873932.0,xXx: State of the Union,PG-13,2005-04-29,101,4.4,Ice Cube,58727,Rich Wilkes,2005,0.5960404782173696,-0.7570143148796962,3,fourth
0.0,Touchstone Pictures,USA,Lasse Hallstr�m,Adventure,11294832.0,Casanova,R,2006-01-06,112,6.5,Heath Ledger,46586,Jeffrey Hatcher,2005,-0.73930672305122,0.1997298307702979,0,first
26000000.0,DreamWorks,USA,Wes Craven,Mystery,57891803.0,Red Eye,PG-13,2005-08-19,85,6.5,Rachel McAdams,99003,Carl Ellsworth,2005,0.3235125155775219,0.26930948573432023,3,fourth
75000000.0,Twentieth Century Fox Animation,USA,Chris Wedge,Animation,128200012.0,Robots,PG,2005-03-11,91,6.3,Ewan McGregor,111639,Ron Mita,2005,2.1137643383103453,0.18768670848363384,1,second
0.0,Inferno Distribution,Germany,Roger Kumble,Comedy,32619671.0,Just Friends,PG-13,2005-11-23,96,6.2,Ryan Reynolds,88269,Adam 'Tex' Davis,2005,-0.48018876354218015,0.45884779027933786,0,first
58000000.0,DreamWorks,USA,Mark Waters,Comedy,48318130.0,Just Like Heaven,PG-13,2005-09-16,95,6.7,Reese Witherspoon,87397,Peter Tolan,2005,0.8184072455958071,-0.4582445026039723,3,fourth
475000.0,Bergman Lustig Productions,USA,Rian Johnson,Action,2060589.0,Brick,R,2006-04-14,110,7.4,Joseph Gordon-Levitt,89353,Rian Johnson,2005,-0.8424390792333576,0.07845175142505484,0,first
75000000.0,Columbia Pictures,USA,Martin Campbell,Action,46464023.0,The Legend of Zorro,PG,2005-10-28,129,5.9,Antonio Banderas,77748,Roberto Orci,2005,1.120590946092316,-0.8054866837343958,3,fourth
30000000.0,Coach Carter,USA,Thomas Carter,Biography,67264877.0,Coach Carter,PG-13,2005-01-14,136,7.3,Samuel L. Jackson,100602,Mark Schwahn,2005,0.5138077126831898,0.30679859304541585,3,fourth
50000000.0,Walt Disney Pictures,USA,Angela Robinson,Adventure,66023816.0,Herbie Fully Loaded,G,2005-06-22,101,4.8,Lindsay Lohan,38998,Thomas Lennon,2005,0.8807428142225611,-0.09029675438807405,3,fourth
